┌────────┬──────────────┬──────────────┬─────────────┬─────────────┐
│ code   │ ufA1         │ sfA1         │ ufA9        │ sfA9        │
│ 0x0123 │ 3.43597e10   │ 3.43597e10   │ 1.13672     │ 1.13672     │
│ 0x0124 │ 6.87195e10   │ 6.87195e10   │ 1.14062     │ 1.14062     │
│ 0x0125 │ 1.37439e11   │ 1.37439e11   │ 1.14453     │ 1.14453     │
│ 0x0126 │ 2.74878e11   │ 2.74878e11   │ 1.14844     │ 1.14844     │
│ 0x0127 │ 5.49756e11   │ 5.49756e11   │ 1.15234     │ 1.15234     │
│ 0x0128 │ 1.09951e12   │ 1.09951e12   │ 1.15625     │ 1.15625     │
│ 0x0129 │ 2.19902e12   │ 2.19902e12   │ 1.16016     │ 1.16016     │
│ 0x012a │ 4.39805e12   │ 4.39805e12   │ 1.16406     │ 1.16406     │
│ 0x012b │ 8.79609e12   │ 8.79609e12   │ 1.16797     │ 1.16797     │
│ 0x012c │ 1.75922e13   │ 1.75922e13   │ 1.17188     │ 1.17188     │
│ 0x012d │ 3.51844e13   │ 3.51844e13   │ 1.17578     │ 1.17578     │
│ 0x012e │ 7.03687e13   │ 7.03687e13   │ 1.17969     │ 1.17969     │
│ 0x012f │ 1.40737e14   │ 1.40737e14   │ 1.18359     │ 1.18359     │
│ 0x0130 │ 2.81475e14   │ 2.81475e14   │ 1.1875      │ 1.1875      │
│ 0x0131 │ 5.6295e14    │ 5.6295e14    │ 1.19141     │ 1.19141     │
│ 0x0132 │ 1.1259e15    │ 1.1259e15    │ 1.19531     │ 1.19531     │
│ 0x0133 │ 2.2518e15    │ 2.2518e15    │ 1.19922     │ 1.19922     │
│ 0x0134 │ 4.5036e15    │ 4.5036e15    │ 1.20312     │ 1.20312     │
│ 0x0135 │ 9.0072e15    │ 9.0072e15    │ 1.20703     │ 1.20703     │
│ 0x0136 │ 1.80144e16   │ 1.80144e16   │ 1.21094     │ 1.21094     │
│ 0x0137 │ 3.60288e16   │ 3.60288e16   │ 1.21484     │ 1.21484     │
│ 0x0138 │ 7.20576e16   │ 7.20576e16   │ 1.21875     │ 1.21875     │
│ 0x0139 │ 1.44115e17   │ 1.44115e17   │ 1.22266     │ 1.22266     │
│ 0x013a │ 2.8823e17    │ 2.8823e17    │ 1.22656     │ 1.22656     │
│ 0x013b │ 5.76461e17   │ 5.76461e17   │ 1.23047     │ 1.23047     │
│ 0x013c │ 1.15292e18   │ 1.15292e18   │ 1.23438     │ 1.23438     │
│ 0x013d │ 2.30584e18   │ 2.30584e18   │ 1.23828     │ 1.23828     │
│ 0x013e │ 4.61169e18   │ 4.61169e18   │ 1.24219     │ 1.24219     │
│ 0x013f │ 9.22337e18   │ 9.22337e18   │ 1.24609     │ 1.24609     │
│ 0x0140 │ 1.84467e19   │ 1.84467e19   │ 1.25        │ 1.25        │
│ 0x0141 │ 3.68935e19   │ 3.68935e19   │ 1.25391     │ 1.25391     │
│ 0x0142 │ 7.3787e19    │ 7.3787e19    │ 1.25781     │ 1.25781     │
│ 0x0143 │ 1.47574e20   │ 1.47574e20   │ 1.26172     │ 1.26172     │
│ 0x0144 │ 2.95148e20   │ 2.95148e20   │ 1.26562     │ 1.26562     │
│ 0x0145 │ 5.90296e20   │ 5.90296e20   │ 1.26953     │ 1.26953     │
│ 0x0146 │ 1.18059e21   │ 1.18059e21   │ 1.27344     │ 1.27344     │
│ 0x0147 │ 2.36118e21   │ 2.36118e21   │ 1.27734     │ 1.27734     │
│ 0x0148 │ 4.72237e21   │ 4.72237e21   │ 1.28125     │ 1.28125     │
│ 0x0149 │ 9.44473e21   │ 9.44473e21   │ 1.28516     │ 1.28516     │
│ 0x014a │ 1.88895e22   │ 1.88895e22   │ 1.28906     │ 1.28906     │
│ 0x014b │ 3.77789e22   │ 3.77789e22   │ 1.29297     │ 1.29297     │
│ 0x014c │ 7.55579e22   │ 7.55579e22   │ 1.29688     │ 1.29688     │
│ 0x014d │ 1.51116e23   │ 1.51116e23   │ 1.30078     │ 1.30078     │
│ 0x014e │ 3.02231e23   │ 3.02231e23   │ 1.30469     │ 1.30469     │
│ 0x014f │ 6.04463e23   │ 6.04463e23   │ 1.30859     │ 1.30859     │
│ 0x0150 │ 1.20893e24   │ 1.20893e24   │ 1.3125      │ 1.3125      │
│ 0x0151 │ 2.41785e24   │ 2.41785e24   │ 1.31641     │ 1.31641     │
│ 0x0152 │ 4.8357e24    │ 4.8357e24    │ 1.32031     │ 1.32031     │
│ 0x0153 │ 9.67141e24   │ 9.67141e24   │ 1.32422     │ 1.32422     │
│ 0x0154 │ 1.93428e25   │ 1.93428e25   │ 1.32812     │ 1.32812     │
│ 0x0155 │ 3.86856e25   │ 3.86856e25   │ 1.33203     │ 1.33203     │
│ 0x0156 │ 7.73713e25   │ 7.73713e25   │ 1.33594     │ 1.33594     │
│ 0x0157 │ 1.54743e26   │ 1.54743e26   │ 1.33984     │ 1.33984     │
│ 0x0158 │ 3.09485e26   │ 3.09485e26   │ 1.34375     │ 1.34375     │
│ 0x0159 │ 6.1897e26    │ 6.1897e26    │ 1.34766     │ 1.34766     │
│ 0x015a │ 1.23794e27   │ 1.23794e27   │ 1.35156     │ 1.35156     │
│ 0x015b │ 2.47588e27   │ 2.47588e27   │ 1.35547     │ 1.35547     │
│ 0x015c │ 4.95176e27   │ 4.95176e27   │ 1.35938     │ 1.35938     │
│ 0x015d │ 9.90352e27   │ 9.90352e27   │ 1.36328     │ 1.36328     │
│ 0x015e │ 1.9807e28    │ 1.9807e28    │ 1.36719     │ 1.36719     │
│ 0x015f │ 3.96141e28   │ 3.96141e28   │ 1.37109     │ 1.37109     │
│ 0x0160 │ 7.92282e28   │ 7.92282e28   │ 1.375       │ 1.375       │
│ 0x0161 │ 1.58456e29   │ 1.58456e29   │ 1.37891     │ 1.37891     │
│ 0x0162 │ 3.16913e29   │ 3.16913e29   │ 1.38281     │ 1.38281     │
│ 0x0163 │ 6.33825e29   │ 6.33825e29   │ 1.38672     │ 1.38672     │
│ 0x0164 │ 1.26765e30   │ 1.26765e30   │ 1.39062     │ 1.39062     │
│ 0x0165 │ 2.5353e30    │ 2.5353e30    │ 1.39453     │ 1.39453     │
│ 0x0166 │ 5.0706e30    │ 5.0706e30    │ 1.39844     │ 1.39844     │
│ 0x0167 │ 1.01412e31   │ 1.01412e31   │ 1.40234     │ 1.40234     │
│ 0x0168 │ 2.02824e31   │ 2.02824e31   │ 1.40625     │ 1.40625     │
│ 0x0169 │ 4.05648e31   │ 4.05648e31   │ 1.41016     │ 1.41016     │
│ 0x016a │ 8.11296e31   │ 8.11296e31   │ 1.41406     │ 1.41406     │
│ 0x016b │ 1.62259e32   │ 1.62259e32   │ 1.41797     │ 1.41797     │
│ 0x016c │ 3.24519e32   │ 3.24519e32   │ 1.42188     │ 1.42188     │
│ 0x016d │ 6.49037e32   │ 6.49037e32   │ 1.42578     │ 1.42578     │
│ 0x016e │ 1.29807e33   │ 1.29807e33   │ 1.42969     │ 1.42969     │
│ 0x016f │ 2.59615e33   │ 2.59615e33   │ 1.43359     │ 1.43359     │
│ 0x0170 │ 5.1923e33    │ 5.1923e33    │ 1.4375      │ 1.4375      │
│ 0x0171 │ 1.03846e34   │ 1.03846e34   │ 1.44141     │ 1.44141     │
│ 0x0172 │ 2.07692e34   │ 2.07692e34   │ 1.44531     │ 1.44531     │
│ 0x0173 │ 4.15384e34   │ 4.15384e34   │ 1.44922     │ 1.44922     │
│ 0x0174 │ 8.30767e34   │ 8.30767e34   │ 1.45312     │ 1.45312     │
│ 0x0175 │ 1.66153e35   │ 1.66153e35   │ 1.45703     │ 1.45703     │
│ 0x0176 │ 3.32307e35   │ 3.32307e35   │ 1.46094     │ 1.46094     │
│ 0x0177 │ 6.64614e35   │ 6.64614e35   │ 1.46484     │ 1.46484     │
│ 0x0178 │ 1.32923e36   │ 1.32923e36   │ 1.46875     │ 1.46875     │
│ 0x0179 │ 2.65846e36   │ 2.65846e36   │ 1.47266     │ 1.47266     │
│ 0x017a │ 5.31691e36   │ 5.31691e36   │ 1.47656     │ 1.47656     │
│ 0x017b │ 1.06338e37   │ 1.06338e37   │ 1.48047     │ 1.48047     │
│ 0x017c │ 2.12676e37   │ 2.12676e37   │ 1.48438     │ 1.48438     │
│ 0x017d │ 4.25353e37   │ 4.25353e37   │ 1.48828     │ 1.48828     │
│ 0x017e │ 8.50706e37   │ 8.50706e37   │ 1.49219     │ 1.49219     │
│ 0x017f │ 1.70141e38   │ 1.70141e38   │ 1.49609     │ 1.49609     │
│ 0x0180 │ 3.40282e38   │ 3.40282e38   │ 1.5         │ 1.5         │
│ 0x0181 │ 6.80565e38   │ 6.80565e38   │ 1.50391     │ 1.50391     │
│ 0x0182 │ 1.36113e39   │ 1.36113e39   │ 1.50781     │ 1.50781     │
│ 0x0183 │ 2.72226e39   │ 2.72226e39   │ 1.51172     │ 1.51172     │
│ 0x0184 │ 5.44452e39   │ 5.44452e39   │ 1.51562     │ 1.51562     │
│ 0x0185 │ 1.0889e40    │ 1.0889e40    │ 1.51953     │ 1.51953     │
│ 0x0186 │ 2.17781e40   │ 2.17781e40   │ 1.52344     │ 1.52344     │
│ 0x0187 │ 4.35561e40   │ 4.35561e40   │ 1.52734     │ 1.52734     │
│ 0x0188 │ 8.71123e40   │ 8.71123e40   │ 1.53125     │ 1.53125     │
│ 0x0189 │ 1.74225e41   │ 1.74225e41   │ 1.53516     │ 1.53516     │
│ 0x018a │ 3.48449e41   │ 3.48449e41   │ 1.53906     │ 1.53906     │
│ 0x018b │ 6.96898e41   │ 6.96898e41   │ 1.54297     │ 1.54297     │
│ 0x018c │ 1.3938e42    │ 1.3938e42    │ 1.54688     │ 1.54688     │
│ 0x018d │ 2.78759e42   │ 2.78759e42   │ 1.55078     │ 1.55078     │
│ 0x018e │ 5.57519e42   │ 5.57519e42   │ 1.55469     │ 1.55469     │
│ 0x018f │ 1.11504e43   │ 1.11504e43   │ 1.55859     │ 1.55859     │
│ 0x0190 │ 2.23007e43   │ 2.23007e43   │ 1.5625      │ 1.5625      │
│ 0x0191 │ 4.46015e43   │ 4.46015e43   │ 1.56641     │ 1.56641     │
│ 0x0192 │ 8.9203e43    │ 8.9203e43    │ 1.57031     │ 1.57031     │
│ 0x0193 │ 1.78406e44   │ 1.78406e44   │ 1.57422     │ 1.57422     │
│ 0x0194 │ 3.56812e44   │ 3.56812e44   │ 1.57812     │ 1.57812     │
│ 0x0195 │ 7.13624e44   │ 7.13624e44   │ 1.58203     │ 1.58203     │
│ 0x0196 │ 1.42725e45   │ 1.42725e45   │ 1.58594     │ 1.58594     │
│ 0x0197 │ 2.8545e45    │ 2.8545e45    │ 1.58984     │ 1.58984     │
│ 0x0198 │ 5.70899e45   │ 5.70899e45   │ 1.59375     │ 1.59375     │
│ 0x0199 │ 1.1418e46    │ 1.1418e46    │ 1.59766     │ 1.59766     │
│ 0x019a │ 2.2836e46    │ 2.2836e46    │ 1.60156     │ 1.60156     │
│ 0x019b │ 4.56719e46   │ 4.56719e46   │ 1.60547     │ 1.60547     │
│ 0x019c │ 9.13439e46   │ 9.13439e46   │ 1.60938     │ 1.60938     │
│ 0x019d │ 1.82688e47   │ 1.82688e47   │ 1.61328     │ 1.61328     │
│ 0x019e │ 3.65375e47   │ 3.65375e47   │ 1.61719     │ 1.61719     │
│ 0x019f │ 7.30751e47   │ 7.30751e47   │ 1.62109     │ 1.62109     │
│ 0x01a0 │ 1.4615e48    │ 1.4615e48    │ 1.625       │ 1.625       │
│ 0x01a1 │ 2.923e48     │ 2.923e48     │ 1.62891     │ 1.62891     │
│ 0x01a2 │ 5.84601e48   │ 5.84601e48   │ 1.63281     │ 1.63281     │
│ 0x01a3 │ 1.1692e49    │ 1.1692e49    │ 1.63672     │ 1.63672     │
│ 0x01a4 │ 2.3384e49    │ 2.3384e49    │ 1.64062     │ 1.64062     │
│ 0x01a5 │ 4.67681e49   │ 4.67681e49   │ 1.64453     │ 1.64453     │
│ 0x01a6 │ 9.35361e49   │ 9.35361e49   │ 1.64844     │ 1.64844     │
│ 0x01a7 │ 1.87072e50   │ 1.87072e50   │ 1.65234     │ 1.65234     │
│ 0x01a8 │ 3.74144e50   │ 3.74144e50   │ 1.65625     │ 1.65625     │
│ 0x01a9 │ 7.48289e50   │ 7.48289e50   │ 1.66016     │ 1.66016     │
│ 0x01aa │ 1.49658e51   │ 1.49658e51   │ 1.66406     │ 1.66406     │
│ 0x01ab │ 2.99316e51   │ 2.99316e51   │ 1.66797     │ 1.66797     │
│ 0x01ac │ 5.98631e51   │ 5.98631e51   │ 1.67188     │ 1.67188     │
│ 0x01ad │ 1.19726e52   │ 1.19726e52   │ 1.67578     │ 1.67578     │
│ 0x01ae │ 2.39452e52   │ 2.39452e52   │ 1.67969     │ 1.67969     │
│ 0x01af │ 4.78905e52   │ 4.78905e52   │ 1.68359     │ 1.68359     │
│ 0x01b0 │ 9.5781e52    │ 9.5781e52    │ 1.6875      │ 1.6875      │
│ 0x01b1 │ 1.91562e53   │ 1.91562e53   │ 1.69141     │ 1.69141     │
│ 0x01b2 │ 3.83124e53   │ 3.83124e53   │ 1.69531     │ 1.69531     │
│ 0x01b3 │ 7.66248e53   │ 7.66248e53   │ 1.69922     │ 1.69922     │
│ 0x01b4 │ 1.5325e54    │ 1.5325e54    │ 1.70312     │ 1.70312     │
│ 0x01b5 │ 3.06499e54   │ 3.06499e54   │ 1.70703     │ 1.70703     │
│ 0x01b6 │ 6.12998e54   │ 6.12998e54   │ 1.71094     │ 1.71094     │
│ 0x01b7 │ 1.226e55     │ 1.226e55     │ 1.71484     │ 1.71484     │
│ 0x01b8 │ 2.45199e55   │ 2.45199e55   │ 1.71875     │ 1.71875     │
│ 0x01b9 │ 4.90399e55   │ 4.90399e55   │ 1.72266     │ 1.72266     │
│ 0x01ba │ 9.80797e55   │ 9.80797e55   │ 1.72656     │ 1.72656     │
│ 0x01bb │ 1.96159e56   │ 1.96159e56   │ 1.73047     │ 1.73047     │
│ 0x01bc │ 3.92319e56   │ 3.92319e56   │ 1.73438     │ 1.73438     │
│ 0x01bd │ 7.84638e56   │ 7.84638e56   │ 1.73828     │ 1.73828     │
│ 0x01be │ 1.56928e57   │ 1.56928e57   │ 1.74219     │ 1.74219     │
│ 0x01bf │ 3.13855e57   │ 3.13855e57   │ 1.74609     │ 1.74609     │
│ 0x01c0 │ 6.2771e57    │ 6.2771e57    │ 1.75        │ 1.75        │
│ 0x01c1 │ 1.25542e58   │ 1.25542e58   │ 1.75391     │ 1.75391     │
│ 0x01c2 │ 2.51084e58   │ 2.51084e58   │ 1.75781     │ 1.75781     │
│ 0x01c3 │ 5.02168e58   │ 5.02168e58   │ 1.76172     │ 1.76172     │
│ 0x01c4 │ 1.00434e59   │ 1.00434e59   │ 1.76562     │ 1.76562     │
│ 0x01c5 │ 2.00867e59   │ 2.00867e59   │ 1.76953     │ 1.76953     │
│ 0x01c6 │ 4.01735e59   │ 4.01735e59   │ 1.77344     │ 1.77344     │
│ 0x01c7 │ 8.03469e59   │ 8.03469e59   │ 1.77734     │ 1.77734     │
│ 0x01c8 │ 1.60694e60   │ 1.60694e60   │ 1.78125     │ 1.78125     │
│ 0x01c9 │ 3.21388e60   │ 3.21388e60   │ 1.78516     │ 1.78516     │
│ 0x01ca │ 6.42775e60   │ 6.42775e60   │ 1.78906     │ 1.78906     │
│ 0x01cb │ 1.28555e61   │ 1.28555e61   │ 1.79297     │ 1.79297     │
│ 0x01cc │ 2.5711e61    │ 2.5711e61    │ 1.79688     │ 1.79688     │
│ 0x01cd │ 5.1422e61    │ 5.1422e61    │ 1.80078     │ 1.80078     │
│ 0x01ce │ 1.02844e62   │ 1.02844e62   │ 1.80469     │ 1.80469     │
│ 0x01cf │ 2.05688e62   │ 2.05688e62   │ 1.80859     │ 1.80859     │
│ 0x01d0 │ 4.11376e62   │ 4.11376e62   │ 1.8125      │ 1.8125      │
│ 0x01d1 │ 8.22752e62   │ 8.22752e62   │ 1.81641     │ 1.81641     │
│ 0x01d2 │ 1.6455e63    │ 1.6455e63    │ 1.82031     │ 1.82031     │
│ 0x01d3 │ 3.29101e63   │ 3.29101e63   │ 1.82422     │ 1.82422     │
│ 0x01d4 │ 6.58202e63   │ 6.58202e63   │ 1.82812     │ 1.82812     │
│ 0x01d5 │ 1.3164e64    │ 1.3164e64    │ 1.83203     │ 1.83203     │
│ 0x01d6 │ 2.63281e64   │ 2.63281e64   │ 1.83594     │ 1.83594     │
│ 0x01d7 │ 5.26561e64   │ 5.26561e64   │ 1.83984     │ 1.83984     │
│ 0x01d8 │ 1.05312e65   │ 1.05312e65   │ 1.84375     │ 1.84375     │
│ 0x01d9 │ 2.10625e65   │ 2.10625e65   │ 1.84766     │ 1.84766     │
│ 0x01da │ 4.21249e65   │ 4.21249e65   │ 1.85156     │ 1.85156     │
│ 0x01db │ 8.42498e65   │ 8.42498e65   │ 1.85547     │ 1.85547     │
│ 0x01dc │ 1.685e66     │ 1.685e66     │ 1.85938     │ 1.85938     │
│ 0x01dd │ 3.36999e66   │ 3.36999e66   │ 1.86328     │ 1.86328     │
│ 0x01de │ 6.73999e66   │ 6.73999e66   │ 1.86719     │ 1.86719     │
│ 0x01df │ 1.348e67     │ 1.348e67     │ 1.87109     │ 1.87109     │
│ 0x01e0 │ 2.69599e67   │ 2.69599e67   │ 1.875       │ 1.875       │
│ 0x01e1 │ 5.39199e67   │ 5.39199e67   │ 1.87891     │ 1.87891     │
│ 0x01e2 │ 1.0784e68    │ 1.0784e68    │ 1.88281     │ 1.88281     │
│ 0x01e3 │ 2.1568e68    │ 2.1568e68    │ 1.88672     │ 1.88672     │
│ 0x01e4 │ 4.31359e68   │ 4.31359e68   │ 1.89062     │ 1.89062     │
│ 0x01e5 │ 8.62718e68   │ 8.62718e68   │ 1.89453     │ 1.89453     │
│ 0x01e6 │ 1.72544e69   │ 1.72544e69   │ 1.89844     │ 1.89844     │
│ 0x01e7 │ 3.45087e69   │ 3.45087e69   │ 1.90234     │ 1.90234     │
│ 0x01e8 │ 6.90175e69   │ 6.90175e69   │ 1.90625     │ 1.90625     │
│ 0x01e9 │ 1.38035e70   │ 1.38035e70   │ 1.91016     │ 1.91016     │
│ 0x01ea │ 2.7607e70    │ 2.7607e70    │ 1.91406     │ 1.91406     │
│ 0x01eb │ 5.5214e70    │ 5.5214e70    │ 1.91797     │ 1.91797     │
│ 0x01ec │ 1.10428e71   │ 1.10428e71   │ 1.92188     │ 1.92188     │
│ 0x01ed │ 2.20856e71   │ 2.20856e71   │ 1.92578     │ 1.92578     │
│ 0x01ee │ 4.41712e71   │ 4.41712e71   │ 1.92969     │ 1.92969     │
│ 0x01ef │ 8.83424e71   │ 8.83424e71   │ 1.93359     │ 1.93359     │
│ 0x01f0 │ 1.76685e72   │ 1.76685e72   │ 1.9375      │ 1.9375      │
│ 0x01f1 │ 3.53369e72   │ 3.53369e72   │ 1.94141     │ 1.94141     │
│ 0x01f2 │ 7.06739e72   │ 7.06739e72   │ 1.94531     │ 1.94531     │
│ 0x01f3 │ 1.41348e73   │ 1.41348e73   │ 1.94922     │ 1.94922     │
│ 0x01f4 │ 2.82696e73   │ 2.82696e73   │ 1.95312     │ 1.95312     │
│ 0x01f5 │ 5.65391e73   │ 5.65391e73   │ 1.95703     │ 1.95703     │
│ 0x01f6 │ 1.13078e74   │ 1.13078e74   │ 1.96094     │ 1.96094     │
│ 0x01f7 │ 2.26156e74   │ 2.26156e74   │ 1.96484     │ 1.96484     │
│ 0x01f8 │ 4.52313e74   │ 4.52313e74   │ 1.96875     │ 1.96875     │
│ 0x01f9 │ 9.04626e74   │ 9.04626e74   │ 1.97266     │ 1.97266     │
│ 0x01fa │ 1.80925e75   │ 1.80925e75   │ 1.97656     │ 1.97656     │
│ 0x01fb │ 3.6185e75    │ 3.6185e75    │ 1.98047     │ 1.98047     │
│ 0x01fc │ 7.23701e75   │ 7.23701e75   │ 1.98438     │ 1.98438     │
│ 0x01fd │ 1.4474e76    │ 1.4474e76    │ 1.98828     │ 1.98828     │
│ 0x01fe │ 2.8948e76    │ 2.8948e76    │ 1.99219     │ 1.99219     │
│ 0x01ff │ 5.7896e76    │ 5.7896e76    │ 1.99609     │ 1.99609     │
│ 0x0200 │ NaN          │ NaN          │ NaN         │ NaN         │
│ 0x0201 │ -1.72723e-77 │ -1.72723e-77 │ -0.00390625 │ -0.00390625 │
│ 0x0202 │ -3.45447e-77 │ -3.45447e-77 │ -0.0078125  │ -0.0078125  │
│ 0x0203 │ -6.90893e-77 │ -6.90893e-77 │ -0.0117188  │ -0.0117188  │
│ 0x0204 │ -1.38179e-76 │ -1.38179e-76 │ -0.015625   │ -0.015625   │
│ 0x0205 │ -2.76357e-76 │ -2.76357e-76 │ -0.0195312  │ -0.0195312  │
│ 0x0206 │ -5.52715e-76 │ -5.52715e-76 │ -0.0234375  │ -0.0234375  │
│ 0x0207 │ -1.10543e-75 │ -1.10543e-75 │ -0.0273438  │ -0.0273438  │
│ 0x0208 │ -2.21086e-75 │ -2.21086e-75 │ -0.03125    │ -0.03125    │
│ 0x0209 │ -4.42172e-75 │ -4.42172e-75 │ -0.0351562  │ -0.0351562  │
│ 0x020a │ -8.84344e-75 │ -8.84344e-75 │ -0.0390625  │ -0.0390625  │
│ 0x020b │ -1.76869e-74 │ -1.76869e-74 │ -0.0429688  │ -0.0429688  │
│ 0x020c │ -3.53737e-74 │ -3.53737e-74 │ -0.046875   │ -0.046875   │
│ 0x020d │ -7.07475e-74 │ -7.07475e-74 │ -0.0507812  │ -0.0507812  │
│ 0x020e │ -1.41495e-73 │ -1.41495e-73 │ -0.0546875  │ -0.0546875  │
│ 0x020f │ -2.8299e-73  │ -2.8299e-73  │ -0.0585938  │ -0.0585938  │
│ 0x0210 │ -5.6598e-73  │ -5.6598e-73  │ -0.0625     │ -0.0625     │
│ 0x0211 │ -1.13196e-72 │ -1.13196e-72 │ -0.0664062  │ -0.0664062  │
│ 0x0212 │ -2.26392e-72 │ -2.26392e-72 │ -0.0703125  │ -0.0703125  │
│ 0x0213 │ -4.52784e-72 │ -4.52784e-72 │ -0.0742188  │ -0.0742188  │
│ 0x0214 │ -9.05568e-72 │ -9.05568e-72 │ -0.078125   │ -0.078125   │
│ 0x0215 │ -1.81114e-71 │ -1.81114e-71 │ -0.0820312  │ -0.0820312  │
│ 0x0216 │ -3.62227e-71 │ -3.62227e-71 │ -0.0859375  │ -0.0859375  │
│ 0x0217 │ -7.24454e-71 │ -7.24454e-71 │ -0.0898438  │ -0.0898438  │
│ 0x0218 │ -1.44891e-70 │ -1.44891e-70 │ -0.09375    │ -0.09375    │
│ 0x0219 │ -2.89782e-70 │ -2.89782e-70 │ -0.0976562  │ -0.0976562  │
│ 0x021a │ -5.79563e-70 │ -5.79563e-70 │ -0.101562   │ -0.101562   │
│ 0x021b │ -1.15913e-69 │ -1.15913e-69 │ -0.105469   │ -0.105469   │
│ 0x021c │ -2.31825e-69 │ -2.31825e-69 │ -0.109375   │ -0.109375   │
│ 0x021d │ -4.63651e-69 │ -4.63651e-69 │ -0.113281   │ -0.113281   │
│ 0x021e │ -9.27302e-69 │ -9.27302e-69 │ -0.117188   │ -0.117188   │
│ 0x021f │ -1.8546e-68  │ -1.8546e-68  │ -0.121094   │ -0.121094   │
│ 0x0220 │ -3.70921e-68 │ -3.70921e-68 │ -0.125      │ -0.125      │
│ 0x0221 │ -7.41841e-68 │ -7.41841e-68 │ -0.128906   │ -0.128906   │
│ 0x0222 │ -1.48368e-67 │ -1.48368e-67 │ -0.132812   │ -0.132812   │
│ 0x0223 │ -2.96736e-67 │ -2.96736e-67 │ -0.136719   │ -0.136719   │
│ 0x0224 │ -5.93473e-67 │ -5.93473e-67 │ -0.140625   │ -0.140625   │
│ 0x0225 │ -1.18695e-66 │ -1.18695e-66 │ -0.144531   │ -0.144531   │
│ 0x0226 │ -2.37389e-66 │ -2.37389e-66 │ -0.148438   │ -0.148438   │
│ 0x0227 │ -4.74778e-66 │ -4.74778e-66 │ -0.152344   │ -0.152344   │
│ 0x0228 │ -9.49557e-66 │ -9.49557e-66 │ -0.15625    │ -0.15625    │
│ 0x0229 │ -1.89911e-65 │ -1.89911e-65 │ -0.160156   │ -0.160156   │
│ 0x022a │ -3.79823e-65 │ -3.79823e-65 │ -0.164062   │ -0.164062   │
│ 0x022b │ -7.59645e-65 │ -7.59645e-65 │ -0.167969   │ -0.167969   │
│ 0x022c │ -1.51929e-64 │ -1.51929e-64 │ -0.171875   │ -0.171875   │
│ 0x022d │ -3.03858e-64 │ -3.03858e-64 │ -0.175781   │ -0.175781   │
│ 0x022e │ -6.07716e-64 │ -6.07716e-64 │ -0.179688   │ -0.179688   │
│ 0x022f │ -1.21543e-63 │ -1.21543e-63 │ -0.183594   │ -0.183594   │
│ 0x0230 │ -2.43087e-63 │ -2.43087e-63 │ -0.1875     │ -0.1875     │
│ 0x0231 │ -4.86173e-63 │ -4.86173e-63 │ -0.191406   │ -0.191406   │
│ 0x0232 │ -9.72346e-63 │ -9.72346e-63 │ -0.195312   │ -0.195312   │
│ 0x0233 │ -1.94469e-62 │ -1.94469e-62 │ -0.199219   │ -0.199219   │
│ 0x0234 │ -3.88938e-62 │ -3.88938e-62 │ -0.203125   │ -0.203125   │
│ 0x0235 │ -7.77877e-62 │ -7.77877e-62 │ -0.207031   │ -0.207031   │
│ 0x0236 │ -1.55575e-61 │ -1.55575e-61 │ -0.210938   │ -0.210938   │
│ 0x0237 │ -3.11151e-61 │ -3.11151e-61 │ -0.214844   │ -0.214844   │
│ 0x0238 │ -6.22302e-61 │ -6.22302e-61 │ -0.21875    │ -0.21875    │
│ 0x0239 │ -1.2446e-60  │ -1.2446e-60  │ -0.222656   │ -0.222656   │
│ 0x023a │ -2.48921e-60 │ -2.48921e-60 │ -0.226562   │ -0.226562   │
│ 0x023b │ -4.97841e-60 │ -4.97841e-60 │ -0.230469   │ -0.230469   │
│ 0x023c │ -9.95682e-60 │ -9.95682e-60 │ -0.234375   │ -0.234375   │
│ 0x023d │ -1.99136e-59 │ -1.99136e-59 │ -0.238281   │ -0.238281   │
│ 0x023e │ -3.98273e-59 │ -3.98273e-59 │ -0.242188   │ -0.242188   │
│ 0x023f │ -7.96546e-59 │ -7.96546e-59 │ -0.246094   │ -0.246094   │
│ 0x0240 │ -1.59309e-58 │ -1.59309e-58 │ -0.25       │ -0.25       │
│ 0x0241 │ -3.18618e-58 │ -3.18618e-58 │ -0.253906   │ -0.253906   │
│ 0x0242 │ -6.37237e-58 │ -6.37237e-58 │ -0.257812   │ -0.257812   │
│ 0x0243 │ -1.27447e-57 │ -1.27447e-57 │ -0.261719   │ -0.261719   │
│ 0x0244 │ -2.54895e-57 │ -2.54895e-57 │ -0.265625   │ -0.265625   │
│ 0x0245 │ -5.09789e-57 │ -5.09789e-57 │ -0.269531   │ -0.269531   │
│ 0x0246 │ -1.01958e-56 │ -1.01958e-56 │ -0.273438   │ -0.273438   │
│ 0x0247 │ -2.03916e-56 │ -2.03916e-56 │ -0.277344   │ -0.277344   │
│ 0x0248 │ -4.07832e-56 │ -4.07832e-56 │ -0.28125    │ -0.28125    │
│ 0x0249 │ -8.15663e-56 │ -8.15663e-56 │ -0.285156   │ -0.285156   │
│ 0x024a │ -1.63133e-55 │ -1.63133e-55 │ -0.289062   │ -0.289062   │
│ 0x024b │ -3.26265e-55 │ -3.26265e-55 │ -0.292969   │ -0.292969   │
│ 0x024c │ -6.5253e-55  │ -6.5253e-55  │ -0.296875   │ -0.296875   │
│ 0x024d │ -1.30506e-54 │ -1.30506e-54 │ -0.300781   │ -0.300781   │
│ 0x024e │ -2.61012e-54 │ -2.61012e-54 │ -0.304688   │ -0.304688   │
